ID,PA,PB,PC,PD,PE,PF,PG
PR59615,268,147,90,59,42,31,24
PR59616,220,121,74,49,35,26,20
PR59617,333,180,109,71,50,37,28
PR59618,298,163,99,65,46,34,26
PR59619,287,158,97,64,45,33,26
PR59620,315,171,103,68,47,35,27
PR59621,115,75,52,37,28,22,18
PR59622,130,82,55,39,29,23,18
PR59623,217,122,76,51,36,27,21
PR59624,224,126,78,52,37,28,22
PR59625,233,131,81,54,39,29,22
PR59626,207,116,72,48,34,26,20
PR59627,131,77,50,35,25,19,15
PR59628,143,83,53,36,26,20,16
PR59629,155,89,56,38,28,21,16
PR59630,217,122,76,51,36,27,21
PR59631,141,82,52,36,26,20,16
PR59632,170,97,61,41,30,22,17
PR59633,91,56,37,26,20,15,12
PR59634,150,86,55,38,27,21,16
PR59635,177,102,65,44,32,24,19
PR59636,76,49,34,25,19,15,12
PR59637,61,41,29,21,16,13,11
PR59638,60,40,28,21,16,13,11
PR59639,77,49,33,24,18,14,11
PR59640,72,46,32,23,18,14,11
PR59641,77,49,33,24,18,14,11
PR59642,206,117,73,49,35,26,20
PR59643,131,77,50,35,26,20,16
PR59644,227,125,77,51,36,27,21
PR59645,267,147,90,60,42,31,24
PR59646,268,148,91,60,43,32,24
PR59647,248,140,87,59,42,31,24
PR59648,193,114,73,50,37,28,22
PR59649,215,121,75,50,36,27,21
PR59650,195,110,69,46,33,25,19
PR59651,190,107,67,45,32,24,19
PR59652,157,91,58,40,29,22,17
PR59653,60,40,28,21,16,13,11
PR59654,55,37,26,19,15,12,10
PR59655,59,39,27,20,15,12,10
PR59656,206,114,70,47,33,25,19
PR59657,87,59,42,31,24,19,15
PR59658,223,125,78,52,37,28,22
PR59659,156,90,57,39,28,21,17
PR59660,198,111,69,46,33,25,19
PR59661,176,100,63,43,31,23,18
PR59662,207,117,73,49,35,26,20
PR59663,223,125,78,52,37,28,22
PR59664,122,72,47,33,24,18,15
PR59665,62,41,29,21,16,13,11
PR59666,132,77,50,34,25,19,15
PR59667,110,66,43,30,22,17,14
PR59668,71,46,32,23,18,14,11
PR59669,106,64,42,30,22,17,14
PR59670,183,105,66,45,32,24,19
PR59671,159,92,59,40,29,22,17
PR59672,63,42,30,22,17,14,11
PR59673,68,45,31,23,18,14,11
PR59674,48,34,25,19,15,12,10
PR59675,78,50,34,25,19,15,12
PR59676,102,62,41,29,22,17,14
PR59677,105,63,41,29,21,16,13
PR59678,64,42,29,21,16,13,11
PR59679,191,109,69,47,34,26,20
PR59680,155,89,57,39,28,21,17
PR59681,154,89,57,39,28,21,17
PR59682,84,52,35,25,19,15,12
PR59683,86,53,35,25,19,15,12
PR59684,86,53,35,25,19,15,12
PR59685,83,52,35,25,19,15,12
PR59686,89,55,37,26,20,15,12
PR59687,89,55,37,26,20,15,12
PR59688,75,48,33,24,18,14,12
PR59689,159,92,58,40,29,22,17
PR59690,255,141,86,57,40,30,23
PR59691,263,145,89,59,41,31,24
PR59692,298,164,100,66,46,34,26
PR59693,255,142,88,58,41,31,24
PR59694,218,123,77,52,37,28,22
PR59695,304,169,104,69,49,36,28
PR59696,276,153,94,62,44,33,25
PR59697,224,131,84,57,41,31,24
PR59698,158,97,64,45,33,25,20
PR59699,198,117,75,52,38,29,23
PR59700,240,133,82,54,38,28,22
PR59701,264,146,89,59,42,31,24
PR59702,284,157,96,64,45,33,26
PR59703,235,131,81,54,38,28,22
PR59704,311,170,103,68,48,35,27
PR59705,221,123,76,51,36,27,21
PR59706,176,100,63,43,31,23,18
PR59707,102,61,40,28,21,16,13
PR59708,247,137,84,56,40,30,23
PR59709,220,123,76,51,36,27,21
PR59710,201,113,70,47,34,25,20
PR59711,227,126,78,52,37,27,21
PR59712,125,73,47,32,23,18,14
PR59713,243,134,82,54,38,28,22
PR59714,224,124,76,51,36,27,21
PR59715,177,100,62,42,30,23,18
PR59716,234,130,80,53,38,28,22
PR59717,163,94,60,41,30,23,18
PR59718,164,94,59,40,29,22,17
PR59719,127,75,48,33,24,18,14
PR59720,147,84,53,36,26,20,16
PR59721,234,130,80,53,38,28,22
PR59722,189,113,73,51,37,28,22
PR59723,286,160,99,66,47,35,27
PR59724,203,122,80,55,40,31,24
PR59725,137,89,61,44,33,26,20
PR59726,229,132,84,57,41,31,24
PR59727,163,100,66,46,34,26,21
PR59728,171,104,68,47,35,27,21
PR59729,231,133,84,57,41,31,24
PR59730,182,109,71,49,36,27,21
PR59731,187,112,73,51,37,28,22
PR59732,213,124,79,54,39,29,23
PR59733,248,140,87,58,41,31,24
PR59734,211,123,78,53,38,29,23
PR59735,288,158,96,63,44,33,25
PR59736,284,156,95,63,44,33,25
PR59737,376,203,122,80,55,40,31
PR59738,280,155,95,63,44,33,25
PR59739,379,204,122,79,55,40,30
PR59740,302,166,101,67,47,35,27
PR59741,96,59,39,28,21,16,13
PR59742,98,60,40,28,21,16,13
PR59743,244,139,87,59,42,31,24
PR59744,219,122,75,50,35,26,20
PR59745,262,145,89,59,42,31,24
PR59746,311,171,104,69,48,36,27
PR59747,263,146,90,60,42,31,24
PR59748,217,121,75,50,36,27,21
PR59749,220,123,76,51,36,27,21
PR59750,356,192,115,75,52,38,29
PR59751,353,191,115,75,52,38,29
PR59752,252,142,89,60,43,32,25
PR59753,308,169,103,68,48,35,27
PR59754,387,210,127,83,58,42,32
PR59755,359,195,118,77,54,39,30
PR59756,338,184,111,73,51,37,28
PR59757,281,155,95,63,44,33,25
PR59758,286,157,96,63,44,33,25
PR59759,253,139,85,56,39,29,22
PR59760,265,151,95,64,46,34,26
PR59761,268,151,94,63,45,33,26
PR59762,174,104,68,47,34,26,20
PR59763,331,181,110,72,51,37,28
PR59764,259,143,88,58,41,30,23
PR59765,264,146,89,59,42,31,24
PR59766,218,122,76,51,36,27,21
PR59767,286,158,97,64,45,33,26
PR59768,215,120,74,49,35,26,20
PR59769,229,127,78,52,37,27,21
PR59770,254,141,87,58,41,30,23
PR59771,213,119,74,49,35,26,20
PR59772,217,121,75,50,36,27,21
PR59773,154,88,55,37,27,20,16
PR59774,129,75,48,33,24,18,14
PR59775,243,134,82,54,38,28,22
PR59776,238,131,80,53,37,28,21
PR59777,397,214,128,83,58,42,32
PR59778,387,209,126,82,57,42,32
PR59779,385,208,125,81,56,41,31
PR59780,363,196,118,77,54,39,30
PR59781,412,222,133,87,60,44,33
PR59782,379,206,124,81,56,41,31
PR59783,325,180,111,73,52,38,29
PR59784,403,220,134,88,61,45,34
PR59785,344,190,116,77,54,40,31
PR59786,353,196,121,80,56,42,32
PR59787,314,176,109,73,52,38,29
PR59788,327,182,112,74,52,39,30
PR59789,355,196,120,79,56,41,31
PR59790,438,237,143,93,65,47,36
PR59791,399,218,133,87,61,45,34
PR59792,330,183,112,74,52,38,29
PR59793,422,231,141,92,64,47,36
PR59794,335,186,114,76,53,39,30
PR59795,291,163,101,67,48,35,27
PR59796,405,220,133,87,61,44,34
PR59797,331,184,114,76,53,39,30
PR59798,269,152,95,64,45,34,26
PR59799,235,135,85,58,41,31,24
PR59800,399,216,130,85,59,43,33
PR59801,307,170,104,69,49,36,28
PR59802,324,179,110,73,51,38,29
PR59803,336,185,113,74,52,38,29
PR59804,348,193,119,79,56,41,32
PR59805,365,199,121,79,55,40,31
PR59806,535,284,168,108,74,54,40
PR59807,384,210,128,84,59,43,33
PR59808,338,188,116,77,54,40,31
PR59809,444,241,146,95,66,48,37
PR59810,406,222,135,89,62,45,35
PR59811,347,193,119,79,56,41,32
PR59812,410,226,138,91,64,47,36
PR59813,286,161,100,67,47,35,27
PR59814,326,182,112,74,52,39,30
PR59815,350,195,120,80,56,41,32
PR59816,369,206,128,85,60,44,34
PR59817,304,171,106,71,50,37,29
PR59818,486,264,160,104,72,53,40
PR59819,422,232,142,93,65,48,37
PR59820,512,279,169,110,77,56,43
PR59821,328,186,116,78,55,41,32
PR59822,438,239,145,95,66,48,37
PR59823,395,218,133,88,62,45,35
PR59824,535,290,175,114,79,58,44
PR59825,471,257,156,102,71,52,40
PR59826,424,232,141,92,64,47,36
PR59827,405,221,134,88,61,45,34
PR59828,417,228,139,91,64,47,36
PR59829,506,276,168,110,77,56,43
PR59830,560,303,183,119,83,60,46
PR59831,462,252,153,100,70,51,39
PR59832,485,262,158,103,71,52,39
PR59833,388,212,129,84,59,43,33
PR59834,489,264,159,103,71,52,39
PR59835,390,214,130,85,60,44,33
PR59836,494,267,161,105,73,53,40
PR59837,419,230,140,92,64,47,36
PR59838,380,210,129,85,60,44,34
PR59839,353,196,120,79,56,41,31
PR59840,456,248,150,98,68,50,38
PR59841,515,277,166,108,75,54,41
PR59842,384,212,130,86,60,44,34
PR59843,483,262,158,103,72,52,40
PR59844,483,259,155,100,69,50,38
PR59845,621,328,193,124,85,61,46
PR59846,533,284,169,109,75,54,41
PR59847,580,306,180,115,79,57,43
PR59848,505,269,160,103,71,51,39
PR59849,573,302,178,114,78,56,42
PR59850,556,293,172,110,75,54,40
PR59851,414,227,138,91,63,46,35
PR59852,424,232,141,92,64,47,36
PR59853,381,210,128,84,59,43,33
PR59854,439,238,143,93,65,47,36
PR59855,422,230,139,91,63,46,35
PR59856,485,260,155,100,69,50,38
PR59857,524,280,167,108,74,54,41
PR59858,405,222,135,89,62,45,35
PR59859,437,239,145,95,66,48,37
PR59860,433,237,144,94,66,48,37
PR59861,398,219,134,88,62,45,35
PR59862,379,209,128,84,59,43,33
PR59863,489,264,159,103,71,52,39
PR59864,377,207,126,83,58,43,33
PR59865,581,310,185,119,82,59,45
PR59866,506,271,162,105,72,52,39
PR59867,409,220,132,86,59,43,33
PR59868,543,287,169,108,74,53,40
PR59869,496,264,157,101,69,50,38
PR59870,510,272,162,104,72,52,39
PR59871,468,252,151,98,68,49,37
PR59872,456,244,145,94,65,47,36
PR59873,560,295,173,111,76,54,41
PR59874,495,262,154,99,68,49,37
PR59875,613,322,189,120,82,59,44
PR59876,519,275,163,105,72,52,39
PR59877,549,291,172,110,75,54,41
PR59878,526,280,166,107,73,53,40
PR59879,565,300,178,114,78,56,42
PR59880,360,198,121,80,56,41,31
PR59881,405,220,133,87,60,44,33
PR59882,370,204,125,82,58,42,32
PR59883,334,185,114,75,53,39,30
PR59884,336,186,114,75,53,39,30
PR59885,420,231,141,93,65,48,36
PR59886,357,198,122,81,57,42,32
PR59887,329,183,113,75,53,39,30
PR59888,356,197,121,80,56,41,32
PR59889,329,184,114,76,54,40,31
PR59890,400,219,133,87,61,45,34
PR59891,419,227,137,89,62,45,34
PR59892,476,257,155,101,70,51,39
PR59893,506,273,164,106,74,54,41
PR59894,438,237,143,93,65,47,36
PR59895,398,217,131,86,60,44,33
PR59896,361,199,122,80,56,41,31
PR59897,483,260,156,101,70,51,39
PR59898,616,327,194,125,86,62,47
PR59899,470,254,153,99,69,50,38
PR59900,548,292,174,112,77,56,42
PR59901,613,325,192,123,84,61,46
PR59902,576,307,183,118,81,59,44
PR59903,584,311,185,119,82,59,45
PR59904,596,317,188,121,83,60,45
PR59905,642,341,202,130,89,64,48
PR59906,638,337,199,127,87,63,47
PR59907,541,290,173,112,77,56,42
PR59908,572,305,182,117,81,58,44
PR59909,429,234,142,93,65,47,36
PR59910,416,229,140,92,64,47,36
PR59911,459,247,148,96,66,48,36
PR59912,584,311,185,119,82,59,45
PR59913,530,283,169,109,75,54,41
PR59914,462,251,152,99,69,50,38
PR59915,517,278,167,108,75,54,41
PR59916,494,266,160,104,72,52,40
PR59917,426,231,139,91,63,46,35
PR59918,361,199,122,80,56,41,31
PR59919,406,223,136,89,62,46,35
PR59920,380,211,130,86,60,44,34
PR59921,466,255,155,102,71,52,40
PR59922,297,169,106,71,51,38,29
PR59923,188,115,76,53,39,30,23
PR59924,234,136,87,59,42,32,25
PR59925,326,185,116,78,55,41,32
PR59926,221,132,86,59,43,32,25
PR59927,406,224,137,90,63,46,35
PR59928,256,149,95,65,47,35,27
PR59929,351,196,121,80,57,42,32
PR59930,428,234,142,93,65,48,36
PR59931,376,209,129,85,60,44,34
PR59932,336,187,115,76,54,40,31
PR59933,196,117,76,52,38,29,23
PR59934,450,245,148,97,67,49,37
PR59935,438,239,145,95,66,48,37
PR59936,366,202,124,82,57,42,32
PR59937,437,238,144,94,65,48,36
PR59938,428,233,141,92,64,47,36
PR59939,428,235,143,94,66,48,37
PR59940,370,205,126,83,58,43,33
PR59941,416,226,137,89,62,45,34
PR59942,474,255,153,99,69,50,38
PR59943,485,263,159,104,72,53,40
PR59944,344,193,120,80,56,42,32
PR59945,441,239,144,94,65,48,36
PR59946,661,353,210,135,93,67,51
PR59947,480,261,158,103,72,52,40
PR59948,508,275,166,108,75,55,41
PR59949,645,346,207,134,92,67,50
PR59950,500,269,161,104,72,52,39
PR59951,212,127,83,57,41,31,24
PR59952,412,225,136,89,62,45,34
PR59953,666,350,206,131,89,64,48
PR59954,448,242,146,95,66,48,36
PR59955,329,184,114,76,54,40,31
PR59956,316,179,112,75,53,39,30
PR59957,492,262,156,100,69,50,38
PR59958,452,237,139,89,61,44,33
PR59959,583,306,179,114,78,56,42
PR59960,688,360,211,134,91,65,49
PR59961,608,319,187,119,81,58,43
PR59962,576,302,177,113,77,55,41
PR59963,599,314,184,117,80,57,43
PR59964,490,258,152,97,66,48,36
PR59965,599,314,184,117,80,57,43
PR59966,582,306,180,115,78,56,42
PR59967,529,278,163,104,71,51,38
PR59968,488,256,150,96,65,47,35
PR59969,618,324,190,121,82,59,44
PR59970,594,312,183,117,80,57,43
PR59971,618,324,190,121,82,59,44
PR59972,509,267,157,100,68,49,37
PR59973,647,339,199,127,86,62,46
PR59974,611,320,187,119,81,58,43
PR59975,630,330,193,123,84,60,45
PR59976,594,311,182,116,79,57,42
PR59977,615,322,188,120,81,58,43
PR59978,655,344,202,129,88,63,47
PR59979,576,305,180,115,79,57,43
PR59980,627,329,193,123,84,60,45
PR59981,629,331,194,124,84,60,45
PR59982,611,323,191,122,84,60,45
PR59983,685,362,213,136,93,67,50
PR59984,766,402,236,150,102,73,55
PR59985,801,422,248,158,108,77,58
PR59986,530,287,173,113,78,57,43
PR59987,243,143,92,63,45,34,26
PR59988,636,337,199,128,87,63,47
PR59989,543,293,176,114,79,57,43
PR59990,519,283,171,112,78,57,43
PR59991,575,312,188,122,85,62,47
PR59992,620,334,200,130,90,65,49
PR59993,652,348,207,133,92,66,50
PR59994,606,325,194,125,86,62,47
PR59995,578,312,188,122,84,61,46
PR59996,729,389,232,149,103,74,56
PR59997,729,389,232,149,103,74,56
PR59998,739,394,235,151,104,75,56
PR59999,647,347,207,134,92,67,50
PR60000,693,369,219,141,97,70,53
PR60001,735,391,232,149,102,74,55
PR60002,602,324,194,126,87,63,48
PR60003,724,383,226,145,99,71,53
PR60004,681,363,216,139,96,69,52
PR60005,730,387,229,147,101,73,55
PR60006,716,380,225,144,99,71,53
PR60007,694,369,219,141,97,70,53
PR60008,667,354,210,135,93,67,50
PR60009,615,327,194,125,86,62,47
PR60010,628,333,197,126,86,62,47
PR60011,564,300,178,115,79,57,43
PR60012,475,256,154,100,69,50,38
PR60013,418,226,136,89,62,45,34
PR60014,304,170,105,70,50,37,28
PR60015,261,148,93,62,44,33,26
PR60016,307,171,106,70,50,37,28
PR60017,230,132,83,56,40,30,23
PR60018,278,157,98,66,47,35,27
PR60019,309,171,105,70,49,36,28
PR60020,327,179,109,72,50,37,28
PR60021,326,183,114,76,54,40,31
PR60022,352,194,119,78,55,40,31
PR60023,289,164,103,69,49,37,28
PR60024,240,137,86,58,42,31,24
PR60025,358,194,117,76,53,39,30
PR60026,340,184,111,72,50,37,28
PR60027,351,190,114,74,52,38,29
PR60028,324,176,106,69,48,35,27
PR60029,324,176,106,69,48,35,27
PR60030,326,177,107,70,49,36,27
PR60031,323,176,107,70,49,36,28
PR60032,298,165,101,67,47,35,27
PR60033,272,151,93,62,44,33,25
PR60034,253,142,88,59,42,31,24
PR60035,273,152,94,62,44,33,25
PR60036,269,149,91,60,42,31,24
PR60037,183,106,67,46,33,25,20
PR60038,163,98,64,44,32,25,19
PR60039,213,122,77,52,37,28,22
PR60040,256,143,88,59,42,31,24
PR60041,257,143,88,59,42,31,24
PR60042,246,137,85,57,40,30,23
PR60043,250,139,86,57,40,30,23
PR60044,122,72,47,33,24,18,15
PR60045,136,80,52,36,26,20,16
PR60046,148,86,55,38,28,21,17
PR60047,129,76,49,34,25,19,15
PR60048,137,80,51,35,26,20,16
PR60049,155,89,57,39,28,21,17
PR60050,157,90,57,39,28,21,17
PR60051,132,78,50,35,26,20,16
PR60052,177,100,63,43,31,23,18
PR60053,151,87,55,38,27,21,16
PR60054,126,74,48,33,24,19,15
PR60055,195,110,69,46,33,25,19
PR60056,205,116,73,49,35,26,20
PR60057,156,90,57,39,28,21,17
PR60058,174,100,63,43,31,23,18
PR60059,177,101,64,43,31,24,19
PR60060,153,89,57,39,28,22,17
PR60061,134,79,51,35,26,20,16
PR60062,160,92,59,40,29,22,17
PR60063,192,109,69,47,34,26,20
PR60064,164,95,61,42,30,23,18
PR60065,151,88,56,39,28,21,17
PR60066,152,88,56,38,28,21,17
PR60067,189,108,68,46,33,25,20
PR60068,134,79,51,35,26,20,16
PR60069,148,86,55,38,28,21,17
PR60070,124,74,48,34,25,19,15
PR60071,107,65,43,30,22,17,14
PR60072,82,52,35,25,19,15,12
PR60073,189,108,68,46,33,25,20
PR60074,200,113,71,48,34,26,20
PR60075,210,119,75,51,36,27,21
PR60076,291,161,99,66,46,34,26
PR60077,210,121,77,52,38,28,22
PR60078,245,140,88,59,42,32,25
PR60079,212,123,78,53,38,29,23
PR60080,154,93,61,43,31,24,19
PR60081,297,166,103,69,49,36,28
PR60082,273,154,96,64,46,34,26
PR60083,305,170,105,70,50,37,28
PR60084,274,153,95,63,45,33,26
PR60085,327,182,112,75,53,39,30
PR60086,338,186,114,75,53,39,30
PR60087,425,230,139,91,63,46,35
PR60088,389,210,126,82,57,42,32
PR60089,398,216,131,86,60,44,34
PR60090,212,122,78,53,38,29,23
PR60091,415,225,136,89,62,45,34
PR60092,425,230,139,91,63,46,35
PR60093,365,197,119,78,54,40,30
PR60094,431,231,139,90,62,45,34
PR60095,418,226,136,89,62,45,34
PR60096,435,233,140,91,63,46,35
PR60097,421,229,139,91,64,47,36
PR60098,453,243,146,95,66,48,36
PR60099,423,229,138,90,63,46,35
PR60100,290,164,103,69,49,37,28
PR60101,216,126,81,55,40,30,24
PR60102,263,148,92,62,44,33,25
PR60103,296,163,100,66,47,35,27
PR60104,301,165,101,67,47,35,27
PR60105,240,135,84,56,40,30,23
PR60106,420,225,135,88,61,44,34
PR60107,405,218,131,85,59,43,33
PR60108,412,221,132,86,59,43,33
PR60109,440,238,144,94,65,48,36
PR60110,404,219,133,87,61,45,34
PR60111,264,151,95,64,46,34,27
PR60112,296,168,106,71,51,38,29
PR60113,275,157,99,67,48,36,28
PR60114,314,175,108,72,51,38,29
PR60115,296,164,101,67,47,35,27
PR60116,238,133,82,55,39,29,23
PR60117,235,131,81,54,38,29,22
PR60118,197,112,70,47,34,25,20
PR60119,291,160,98,65,46,34,26
PR60120,267,149,92,61,43,32,25
PR60121,245,137,85,57,40,30,23
PR60122,177,101,64,43,31,23,18
PR60123,121,72,47,33,24,19,15
PR60124,124,74,48,34,25,19,15
PR60125,94,58,39,28,21,16,13
PR60126,109,66,44,31,23,18,14
PR60127,174,101,64,44,32,24,19
PR60128,153,89,57,39,28,21,17
PR60129,146,86,56,39,28,22,17
PR60130,93,58,39,28,21,16,13
PR60131,90,56,38,27,20,16,13
PR60132,86,54,37,26,20,16,13
PR60133,102,63,42,30,22,17,14
PR60134,49,35,26,20,15,12,10
PR60135,79,51,35,25,19,15,12
PR60136,39,30,23,18,14,12,10
PR60137,45,33,25,19,15,12,10
PR60138,33,27,21,17,14,11,9
PR60139,29,25,20,16,13,11,9
PR60140,57,39,28,21,16,13,11
PR60141,55,39,28,21,16,13,11
PR60142,53,37,27,20,16,13,11
PR60143,56,39,28,21,16,13,11
PR60144,56,39,28,21,16,13,11
PR60145,54,38,28,21,16,13,11
PR60146,55,38,27,20,16,13,10
PR60147,92,57,38,27,20,16,13
PR60148,99,61,41,29,22,17,14
PR60149,85,54,37,27,20,16,13
PR60150,117,70,46,32,24,18,15
PR60151,59,40,29,21,16,13,11
PR60152,62,42,30,22,17,14,11
PR60153,68,45,32,23,18,14,12
PR60154,67,44,31,23,17,14,11
PR60155,63,42,30,22,17,14,11
PR60156,62,42,30,22,17,14,11
PR60157,169,97,62,42,30,23,18
PR60158,139,82,53,37,27,21,16
PR60159,195,110,69,46,33,25,19
PR60160,196,111,70,47,34,25,20
PR60161,234,133,83,56,40,30,23
PR60162,371,200,120,78,54,40,30
PR60163,407,217,129,83,57,42,32
PR60164,349,187,112,73,51,37,28
PR60165,338,181,108,70,49,36,27
PR60166,330,176,105,68,47,34,26
PR60167,420,231,141,93,65,48,37
PR60168,308,166,100,65,45,33,25
PR60169,69,45,31,23,17,14,11
PR60170,113,68,45,32,24,18,15
PR60171,145,85,55,38,28,21,17
PR60172,110,66,43,30,22,17,14
PR60173,106,64,42,30,22,17,14
PR60174,145,85,55,38,28,21,17
PR60175,175,100,63,43,31,23,18
PR60176,197,112,70,47,34,26,20
PR60177,202,114,71,48,34,26,20
PR60178,204,115,72,48,35,26,20
PR60179,201,114,71,48,34,26,20
PR60180,199,114,72,49,35,26,21
PR60181,223,126,79,53,38,28,22
PR60182,250,140,87,58,41,31,24
PR60183,221,126,79,53,38,29,22
PR60184,253,143,89,60,43,32,25
PR60185,306,168,103,68,48,35,27
PR60186,279,154,94,62,44,32,25
PR60187,321,176,107,71,50,37,28
PR60188,319,174,106,70,49,36,28
PR60189,368,200,121,79,55,40,31
PR60190,310,169,103,68,48,35,27
PR60191,302,164,99,65,45,33,25
PR60192,327,177,107,70,49,36,27
PR60193,351,189,114,74,52,38,29
PR60194,441,236,141,91,63,46,35
PR60195,347,190,116,76,53,39,30
PR60196,413,221,132,86,59,43,33
PR60197,313,170,103,68,47,35,27
PR60198,298,162,98,64,45,33,25
PR60199,308,166,100,65,45,33,25
PR60200,359,193,116,75,52,38,29
PR60201,382,205,123,80,55,40,31
PR60202,361,194,117,76,53,39,30
PR60203,350,188,113,73,51,37,28
PR60204,353,188,112,72,50,36,27
PR60205,373,199,119,77,53,39,29
PR60206,318,170,102,66,46,34,26
PR60207,320,171,102,66,46,33,25
PR60208,281,152,92,60,42,31,24
PR60209,303,164,99,65,45,33,25
PR60210,329,178,107,70,49,36,27
PR60211,342,184,111,72,50,37,28
PR60212,366,202,124,82,58,43,33
PR60213,358,197,120,79,55,41,31
PR60214,120,73,48,34,25,19,15
PR60215,332,178,107,70,48,35,27
PR60216,336,180,108,70,49,36,27
PR60217,357,190,113,73,50,37,28
PR60218,380,203,121,78,54,39,30
PR60219,363,195,117,76,53,39,29
PR60220,302,164,99,65,45,33,25
PR60221,242,133,81,54,38,28,22
PR60222,273,148,90,59,41,30,23
PR60223,357,193,116,76,53,39,30
PR60224,293,159,96,63,44,32,25
PR60225,214,118,72,48,34,25,19
PR60226,275,149,90,59,41,30,23
PR60227,282,153,93,61,43,31,24
PR60228,486,259,154,99,68,49,37
PR60229,392,210,125,81,56,41,31
PR60230,403,216,129,84,58,42,32
PR60231,224,125,77,51,36,27,21
PR60232,54,43,33,25,20,16,13
PR60233,191,107,66,44,31,23,18
PR60234,235,130,80,53,37,28,21
PR60235,387,206,123,79,55,40,30
PR60236,313,167,100,65,45,33,25
PR60237,251,138,85,56,40,29,23
PR60238,300,163,99,65,45,33,25
PR60239,349,188,113,74,51,37,28
PR60240,253,138,84,55,39,29,22
PR60241,346,187,113,74,51,38,29
PR60242,276,150,91,60,42,31,24
PR60243,411,221,133,86,60,44,33
PR60244,331,179,108,71,49,36,28
PR60245,315,170,102,67,46,34,26
PR60246,408,220,132,86,60,44,33
PR60247,476,255,152,98,68,49,37
PR60248,378,202,121,78,54,39,30
PR60249,339,183,110,72,50,37,28
PR60250,424,228,137,89,62,45,34
PR60251,449,246,150,98,69,50,38
PR60252,247,141,89,60,43,32,25
PR60253,242,134,82,54,38,28,22
PR60254,306,168,102,67,47,35,27
PR60255,337,181,108,70,49,36,27
PR60256,246,135,82,54,38,28,22
PR60257,262,145,89,59,42,31,24
PR60258,202,117,74,50,36,27,21
PR60259,378,201,119,77,53,38,29
PR60260,377,201,119,77,53,39,29
PR60261,379,202,120,78,54,39,30
PR60262,381,203,121,78,54,39,30
PR60263,385,205,122,79,54,39,30
PR60264,389,207,123,79,55,40,30
PR60265,380,202,120,77,53,39,29
PR60266,371,198,118,76,53,38,29
PR60267,360,192,114,74,51,37,28
PR60268,390,207,123,79,54,39,30
PR60269,437,232,137,88,60,44,33
PR60270,380,201,119,76,52,38,29
PR60271,378,201,119,77,53,38,29
PR60272,408,216,128,82,56,41,31
PR60273,456,241,142,91,62,45,34
PR60274,542,287,169,108,74,53,40
PR60275,497,263,155,99,68,49,37
PR60276,481,254,150,96,66,47,36
PR60277,484,256,151,97,66,48,36
PR60278,478,253,149,96,66,47,36
PR60279,475,250,147,94,64,46,35
PR60280,654,344,202,129,88,63,47
PR60281,601,316,186,119,81,58,44
PR60282,560,295,174,111,76,55,41
PR60283,563,295,173,110,75,54,40
PR60284,488,255,149,95,64,46,34
PR60285,468,245,144,92,63,45,34
PR60286,490,256,150,95,65,47,35
PR60287,489,256,150,95,65,47,35
PR60288,473,248,145,92,63,45,34
PR60289,424,222,130,83,56,40,30
PR60290,421,221,130,83,57,41,31
PR60291,360,190,112,72,49,36,27
PR60292,506,266,156,100,68,49,37
PR60293,412,217,128,82,56,40,30
PR60294,438,231,136,87,60,43,32
PR60295,377,199,117,75,51,37,28
PR60296,436,230,136,87,60,43,32
PR60297,490,258,152,97,66,48,36
PR60298,464,244,143,91,62,45,34
PR60299,498,261,153,97,66,47,35
PR60300,501,262,153,97,66,47,35
PR60301,479,252,148,95,65,47,35
PR60302,453,238,140,89,61,44,33
PR60303,558,293,172,110,75,54,40
PR60304,515,270,158,101,69,49,37
PR60305,490,257,151,96,65,47,35
PR60306,456,239,140,89,61,44,33
PR60307,410,215,126,80,55,39,29
PR60308,363,191,112,72,49,35,27
PR60309,479,252,148,95,65,47,35
PR60310,453,238,140,89,61,44,33
PR60311,506,266,156,100,68,49,37
PR60312,444,234,138,88,60,43,33
PR60313,404,212,125,80,55,39,30
PR60314,443,233,137,88,60,43,32
PR60315,399,211,125,80,55,40,30
PR60316,324,172,102,66,45,33,25
PR60317,321,170,101,65,45,33,25
PR60318,512,270,159,102,70,50,38
PR60319,478,251,147,94,64,46,35
PR60320,494,259,152,97,66,47,35
PR60321,456,238,139,88,60,43,32
PR60322,388,203,119,76,52,37,28
PR60323,389,204,120,76,52,37,28
PR60324,377,198,116,74,51,37,28
PR60325,513,269,158,101,69,49,37
PR60326,489,257,151,96,66,47,35
PR60327,369,194,114,73,50,36,27
PR60328,346,183,108,69,47,34,26
PR60329,447,235,138,88,60,43,32
PR60330,442,233,137,88,60,43,32
PR60331,466,245,144,92,63,45,34
PR60332,471,248,146,93,64,46,35
PR60333,439,231,136,87,59,43,32
PR60334,379,199,117,75,51,37,28
PR60335,398,209,123,79,54,39,29
PR60336,375,197,116,74,51,37,28
PR60337,419,220,129,82,56,40,30
PR60338,345,182,107,69,47,34,26
PR60339,344,181,107,68,47,34,26
PR60340,481,253,149,95,65,47,35
PR60341,417,220,130,83,57,41,31
PR60342,417,220,130,83,57,41,31
PR60343,442,233,137,88,60,43,32
PR60344,354,187,110,71,49,35,27
PR60345,321,170,101,65,45,33,25
PR60346,321,170,101,65,45,33,25
PR60347,324,172,102,66,45,33,25
PR60348,326,173,102,66,45,33,25
PR60349,376,199,118,76,52,38,29
